site_code,site_name,part_number,part_serial_number,part_domain_1,part_domain_2,part_domain_3
du0119,maseke1,krc161466/2,d822828346,telecom,bss,ru
du0119,maseke1,bml161174/1,bw93240459,telecom,bss,psu
du0119,maseke1,bml161174/1,br86410235,telecom,bss,psu
du0119,maseke1,bml161174/1,br86420275,telecom,bss,psu
du0119,maseke1,bml161174/1,br88085067,telecom,bss,psu
du0119,maseke1,bmg980336/2,x052004705,telecom,bss,pdu
du0119,maseke1,bmg980336/7,x053111387,telecom,bss,pdu
du0119,maseke1,kdu137925/31,d16v581121,telecom,bss,baseband
du0119,maseke1,86010148v01,i0m0883626-xx,telecom,bss,ret
du0120,maseke2,86010148v01,i0m0883794-xx,telecom,bss,ret
du0120,maseke2,kdu137925/31,d16v577394,telecom,bss,baseband
du0120,maseke2,86010148v01,i0m0883954-xx,telecom,bss,ret
du0120,maseke2,104/bfm901292,d16b145724,telecom,bss,bts
du0120,maseke2,bmg980336/7,x053140924,telecom,bss,pdu
du0120,maseke2,kdu137569/1,tu8xg21315,telecom,bss,du
du0120,maseke2,krc161466/2,d16v516444,telecom,bss,ru
du0120,maseke2,krc161260/1,d16b109084,telecom,bss,ru
du0120,maseke2,bml161184/1,bw97329560,telecom,bss,psu
du0120,maseke2,86010148v01,csg4288788-xx,telecom,bss,ret
du0120,maseke2,86010148v01,csg4288884-xx,telecom,bss,ret
du0120,maseke2,86010148v01,csg4288961-xx,telecom,bss,ret
du0120,maseke2,tta-glg120h,as192100092,telecom,bss,tma
du0120,maseke2,tta-glg120h,as192100146,telecom,bss,tma
du0120,maseke2,tta-glg120h,as192100214,telecom,bss,tma
du0120,maseke2,krc161260/1,d16w843655,telecom,bss,ru
du0120,maseke2,krc161466/2,d16v674701,telecom,bss,ru
du0120,maseke2,krc161466/2,d16v513921,telecom,bss,ru
du0120,maseke2,krc161260/1,d16b109046,telecom,bss,ru
du0120,maseke2,bml161174/1,bw93087391,telecom,bss,psu
du0120,maseke2,bml161174/1,br88016519,telecom,bss,psu
du0120,maseke2,bmg980336/2,x052197691,telecom,bss,pdu
du0120,maseke2,bmg980336/2,x052199234,telecom,bss,pdu
du0120,maseke2,86010148v01,i0m0883799-xx,telecom,bss,ret
du0121,mlaeen5,bml161174/1,br88045519,telecom,bss,psu
du0121,mlaeen5,kdu137848/11,td3b782624,telecom,bss,baseband
du0121,mlaeen5,bml161174/1,bw93260896,telecom,bss,psu
du0121,mlaeen5,bmg980336/2,x052004725,telecom,bss,pdu
du0121,mlaeen5,86010148v01,i0m0881894-xx,telecom,bss,ret
du0121,mlaeen5,86010148v01,i0m0881814-xx,telecom,bss,ret
du0121,mlaeen5,krc161260/1,d16u022298,telecom,bss,ru
du0121,mlaeen5,86010148v01,csg4287945-xx,telecom,bss,ret
du0121,mlaeen5,tta-glg120h,as192400874,telecom,bss,tma
du0121,mlaeen5,tta-glg120h,as192501165,telecom,bss,tma
du0121,mlaeen5,86010148v01,csg4288998-xx,telecom,bss,ret
du0121,mlaeen5,86010148v01,csg4289030-xx,telecom,bss,ret
du0121,mlaeen5,tta-glg120h,as192200335,telecom,bss,tma
du0121,mlaeen5,krc161260/1,d16u394755,telecom,bss,ru
du0121,mlaeen5,krc11865/2,d166664353,telecom,bss,ru
du0121,mlaeen5,krc161260/1,d16g839250,telecom,bss,ru
du0121,mlaeen5,bml161174/1,br88089453,telecom,bss,psu
du0121,mlaeen5,bml161184/1,bw97336141,telecom,bss,psu
du0121,mlaeen5,bml161184/1,bw9c088918,telecom,bss,psu
du0121,mlaeen5,104/bfm901292,d167193330,telecom,bss,bts
du0121,mlaeen5,krc161622/1,tu8u005awm,telecom,bss,ru
du0121,mlaeen5,bmg980336/2,x051998989,telecom,bss,pdu
du0121,mlaeen5,bmg980336/7,dx10305737,telecom,bss,pdu
du0121,mlaeen5,krc161622/1,tu8u005cfc,telecom,bss,ru
du0121,mlaeen5,krc161622/1,tu8u005d7t,telecom,bss,ru
du0121,mlaeen5,kdu137569/1,tu8xc01325,telecom,bss,du
du0121,mlaeen5,86010148v01,i0m0883631-xx,telecom,bss,ret
du0122,mserek2,86010148v01,i0m0883776-xx,telecom,bss,ret
du0122,mserek2,kdu137569/1,d16v575329,telecom,bss,du
du0122,mserek2,krc161622/1,tu8u00591g,telecom,bss,ru
du0122,mserek2,86010148v01,i0m0883490-xx,telecom,bss,ret
du0122,mserek2,86010148v01,csi2873990-xx,telecom,bss,ret
du0122,mserek2,krc11865/2,d164871740,telecom,bss,ru
du0122,mserek2,86010148v01,csi2291050-xx,telecom,bss,ret
du0122,mserek2,86010148v01,csi2873992-xx,telecom,bss,ret
du0122,mserek2,tta-glg120h,as192100223,telecom,bss,tma
du0122,mserek2,bml161184/1,bw99721749,telecom,bss,psu
du0122,mserek2,tta-glg120h,as192100081,telecom,bss,tma
du0122,mserek2,tta-glg120h,as192100141,telecom,bss,tma
du0122,mserek2,krc161260/1,d16q676264,telecom,bss,ru
du0122,mserek2,krc161260/1,d16q676265,telecom,bss,ru
du0122,mserek2,krc161260/1,d16q676291,telecom,bss,ru
du0122,mserek2,krc11865/2,d166664340,telecom,bss,ru
du0122,mserek2,bml161184/1,bw99721551,telecom,bss,psu
du0122,mserek2,bml161184/1,bw99721644,telecom,bss,psu
du0122,mserek2,bml161184/1,bw99721719,telecom,bss,psu
du0122,mserek2,302/bfm901292,d16q723811,telecom,bss,bts
du0122,mserek2,krc161622/1,tu8u00591e,telecom,bss,ru
du0122,mserek2,krc161622/1,tu8u00591j,telecom,bss,ru
du0122,mserek2,bmg980336/2,x052790123,telecom,bss,pdu
du0122,mserek2,bmg980336/2,x052790132,telecom,bss,pdu
du0122,mserek2,bmg980336/2,x052795923,telecom,bss,pdu
du0122,mserek2,kdu137569/1,tu8xl09645,telecom,bss,du
du0122,mserek2,kdu137848/11,e23b175712,telecom,bss,baseband
du0122,mserek2,86010148v01,i0m0883811-xx,telecom,bss,ret
du0123,nizarke1,,,civil,tower,rt
du0123,nizarke1,kdu137925/31,d16v599628,telecom,bss,baseband
du0123,nizarke1,krc161280/1,d16q533392,telecom,bss,ru
du0123,nizarke1,86010148v01,csi2291042-xx,telecom,bss,ret
du0123,nizarke1,86010148v01,csi2291126-xx,telecom,bss,ret
du0123,nizarke1,86010148v01,csi2873933-xx,telecom,bss,ret
du0123,nizarke1,acu-a20-s,00000617021110ad2,telecom,bss,ret
du0123,nizarke1,bml161184/1,bw99720814,telecom,bss,psu
du0123,nizarke1,tta-glg120h,as192500245,telecom,bss,tma
du0123,nizarke1,tta-glg120h,as192500655,telecom,bss,tma
du0123,nizarke1,tta-glg120h,as192501213,telecom,bss,tma
du0123,nizarke1,acu-a20-s,00000617021110ab0,telecom,bss,ret
du0123,nizarke1,acu-a20-s,00000617021110ab2,telecom,bss,ret
du0123,nizarke1,krc161280/1,d16q533393,telecom,bss,ru
du0123,nizarke1,krc161260/1,d16q676194,telecom,bss,ru
du0123,nizarke1,krc161260/1,d16q676227,telecom,bss,ru
du0123,nizarke1,krc161260/1,d16q676384,telecom,bss,ru
du0123,nizarke1,krc161466/2,d822831101,telecom,bss,ru
du0123,nizarke1,krc161466/2,d822831133,telecom,bss,ru
du0123,nizarke1,krc161466/2,d822831142,telecom,bss,ru
du0123,nizarke1,bml161184/1,bw99720874,telecom,bss,psu
du0123,nizarke1,bml161184/1,bw99721244,telecom,bss,psu
du0123,nizarke1,302/bfm901292,d16q724198,telecom,bss,bts
du0123,nizarke1,bmg980336/7,x053116986,telecom,bss,pdu
du0123,nizarke1,bmg980336/2,x052730624,telecom,bss,pdu
du0123,nizarke1,bmg980336/2,x052779481,telecom,bss,pdu
du0123,nizarke1,kdu137569/1,d16q701355,telecom,bss,du
du0123,nizarke1,kdu137569/1,d16q701407,telecom,bss,du
du0123,nizarke1,742215v01,xki0683864,telecom,bss,"rf antenna"
du0123,nizarke1,742215v01,xki0683933,telecom,bss,"rf antenna"
du0123,nizarke1,,,civil,"fuel tank",cylinder
du0124,qsara1,86010148v01,i0m0881944-xx,telecom,bss,ret
du0124,qsara1,kdu137848/11,td3b782623,telecom,bss,baseband
du0124,qsara1,86010148v01,i0m0882141-xx,telecom,bss,ret
du0124,qsara1,bmg980336/2,x052642672,telecom,bss,pdu
du0124,qsara1,krc161260/1,d16n286338,telecom,bss,ru
du0124,qsara1,tta-glg120h,as192300218,telecom,bss,tma
du0124,qsara1,bml161184/1,bw99681743,telecom,bss,psu
du0124,qsara1,tta-glg120h,as192500515,telecom,bss,tma
du0124,qsara1,86010148v01,csj2714683-xx,telecom,bss,ret
du0124,qsara1,86010148v01,csi0704651-xx,telecom,bss,ret
du0124,qsara1,86010148v01,csi0704658-xx,telecom,bss,ret
du0124,qsara1,krc161260/1,d16n286332,telecom,bss,ru
du0124,qsara1,tta-glg120h,as192300162,telecom,bss,tma
du0124,qsara1,krc161280/1,d16h247724,telecom,bss,ru
du0124,qsara1,krc11862/2,cr9h943342,telecom,bss,ru
du0124,qsara1,bml161184/1,br86097993,telecom,bss,psu
du0124,qsara1,bml161184/1,bw99695317,telecom,bss,psu
du0124,qsara1,bml161184/1,bw99695442,telecom,bss,psu
du0124,qsara1,krc161622/1,tu8u005khy,telecom,bss,ru
du0124,qsara1,krc161622/1,tu8u005kj4,telecom,bss,ru
du0124,qsara1,302/bfm901292,d16n894469,telecom,bss,bts
du0124,qsara1,bmg980336/7,dx10305601,telecom,bss,pdu
du0124,qsara1,krc161622/1,tu8u005khu,telecom,bss,ru
du0124,qsara1,kdu137569/1,tu8xq82350,telecom,bss,du
du0124,qsara1,bmg980336/2,x052642588,telecom,bss,pdu
du0124,qsara1,bmg980336/2,x052642673,telecom,bss,pdu
du0124,qsara1,kdu137569/1,tu8xl81462,telecom,bss,du
du0124,qsara1,86010148v01,i0m0882106-xx,telecom,bss,ret
du0125,semel1,bml161184/1,br83565889,telecom,bss,psu
du0125,semel1,kdu137848/11,td3b732738,telecom,bss,baseband
du0125,semel1,krc161280/1,d169339939,telecom,bss,ru
du0125,semel1,86010148v01,i0m0882377-xx,telecom,bss,ret
du0125,semel1,86010148v01,csi0704778-xx,telecom,bss,ret
du0125,semel1,tta-glg120h,as192501174,telecom,bss,tma
du0125,semel1,86010148v01,csi0703883-xx,telecom,bss,ret
du0125,semel1,86010148v01,csi0703940-xx,telecom,bss,ret
du0125,semel1,tta-glg120h,as192100061,telecom,bss,tma
du0125,semel1,tta-glg120h,as192100131,telecom,bss,tma
du0125,semel1,krc161280/1,d16n454650,telecom,bss,ru
du0125,semel1,krc161280/1,d16n454656,telecom,bss,ru
du0125,semel1,krc161260/1,d16n505453,telecom,bss,ru
du0125,semel1,krc161260/1,d16n505455,telecom,bss,ru
du0125,semel1,krc161260/1,d16n505461,telecom,bss,ru
du0125,semel1,krc161297/2,d16j601336,telecom,bss,ru
du0125,semel1,krc161297/2,d16n582470,telecom,bss,ru
du0125,semel1,krc161297/2,d16r580071,telecom,bss,ru
du0125,semel1,303/bfm901290,d16n983196,telecom,bss,bts
du0125,semel1,bml161184/1,br83565890,telecom,bss,psu
du0125,semel1,bml161184/1,br83565891,telecom,bss,psu
du0125,semel1,bml161184/1,br83565893,telecom,bss,psu
du0125,semel1,bmg980336/4,c941915795,telecom,bss,pdu
du0125,semel1,bmg980336/4,c941915811,telecom,bss,pdu
du0125,semel1,kdu137569/1,d165144423,telecom,bss,du
du0125,semel1,kdu137569/1,tu8xbp2726,telecom,bss,du
du0125,semel1,kdu137569/1,tu8xh96826,telecom,bss,du
du0125,semel1,86010148v01,i0m0882702-xx,telecom,bss,ret
du0126,semel2,kdu137569/1,d16v571099,telecom,bss,du
du0126,semel2,kdu137848/11,e23b169814,telecom,bss,baseband
du0126,semel2,86010148v01,i0m0881965-r1,telecom,bss,ret
du0126,semel2,86010148v01,i0m0882532-xx,telecom,bss,ret
du0126,semel2,bmg980336/7,c942115338,telecom,bss,pdu
du0126,semel2,bml161184/1,bw97408346,telecom,bss,psu
du0126,semel2,86010148v01,e4j3910844-xx,telecom,bss,ret
du0126,semel2,86010148v01,e4j3910857-xx,telecom,bss,ret
du0126,semel2,krc161262/2,d16v592871,telecom,bss,ru
du0126,semel2,86010148v01,e4j4359528-xx,telecom,bss,ret
du0126,semel2,86010148v01,i0m0882291-r1,telecom,bss,ret
du0126,semel2,krc161280/1,d16f615303,telecom,bss,ru
du0126,semel2,krc161280/1,c828120429,telecom,bss,ru
du0126,semel2,krc161262/2,d16v545580,telecom,bss,ru
du0126,semel2,krc161262/2,d16v592870,telecom,bss,ru
du0126,semel2,krc161297/2,cr9j172031,telecom,bss,ru
du0126,semel2,krc161297/2,cr9j172047,telecom,bss,ru
du0126,semel2,krc161297/2,cr9j172050,telecom,bss,ru
du0126,semel2,bml161184/1,bw97408376,telecom,bss,psu
du0126,semel2,bml161184/1,bw97408429,telecom,bss,psu
du0126,semel2,bml161184/1,bw97409367,telecom,bss,psu
du0126,semel2,bmg980336/2,x053160726,telecom,bss,pdu
du0126,semel2,bmg980336/2,c941724844,telecom,bss,pdu
du0126,semel2,302/bfm901292,d16v650672,telecom,bss,bts
du0127,semel3,86010148v01,i0m0882280-xx,telecom,bss,ret
du0127,semel3,kdu137848/11,td3b733004,telecom,bss,baseband
du0127,semel3,kdu137569/1,tu8xam5166,telecom,bss,du
du0127,semel3,bmg980336/2,x052640186,telecom,bss,pdu
du0127,semel3,86010148v01,csi0799425-xx,telecom,bss,ret
du0127,semel3,86010148v01,i0m0882452-r1,telecom,bss,ret
du0127,semel3,86010148v01,csi0799412-xx,telecom,bss,ret
du0127,semel3,86010148v01,csi0799421-xx,telecom,bss,ret
du0127,semel3,tta-glg120h,as192101133,telecom,bss,tma
du0127,semel3,tta-glg120h,as192100199,telecom,bss,tma
du0127,semel3,krc161260/1,d16n286397,telecom,bss,ru
du0127,semel3,krc161260/1,d16n286410,telecom,bss,ru
du0127,semel3,krc161260/1,d16n286415,telecom,bss,ru
du0127,semel3,tta-glg120h,as192101930,telecom,bss,tma
du0127,semel3,krc161280/1,d16n356734,telecom,bss,ru
du0127,semel3,krc161280/1,d16n356838,telecom,bss,ru
du0127,semel3,krc161297/2,d16n607098,telecom,bss,ru
du0127,semel3,krc161297/2,d16n608498,telecom,bss,ru
du0127,semel3,krc161297/2,d16n608502,telecom,bss,ru
du0127,semel3,bml161184/1,bw97456485,telecom,bss,psu
du0127,semel3,bml161184/1,bw97489012,telecom,bss,psu
du0127,semel3,302/bfm901292,d16n908775,telecom,bss,bts
du0127,semel3,bml161174/1,br81048430,telecom,bss,psu
du0127,semel3,bmg980336/2,x052640185,telecom,bss,pdu
du0127,semel3,bmg980336/2,x052642510,telecom,bss,pdu
du0127,semel3,kdu137569/1,tu8xq95253,telecom,bss,du
du0127,semel3,86010148v01,i0m0882458-xx,telecom,bss,ret
du0128,shakhke1,86010148v01,i0m0883765-xx,telecom,bss,ret
du0128,shakhke1,86010148v01,i0m0883769-xx,telecom,bss,ret
du0128,shakhke1,krc161622/1,tu8u003hrq,telecom,bss,ru
du0128,shakhke1,krc161622/1,tu8u003n8y,telecom,bss,ru
du0128,shakhke1,86010148v01,i0m0883492-xx,telecom,bss,ret
du0128,shakhke1,tta-glg120h,as192100190,telecom,bss,tma
du0128,shakhke1,86010148v01,csi0455296-xx,telecom,bss,ret
du0128,shakhke1,86010148v01,csi0563844-xx,telecom,bss,ret
du0128,shakhke1,86010148v01,csi0675570-xx,telecom,bss,ret
du0128,shakhke1,tta-glg120h,as192100094,telecom,bss,tma
du0128,shakhke1,tta-glg120h,as192100134,telecom,bss,tma
du0128,shakhke1,krc161260/1,d16m801076,telecom,bss,ru
du0128,shakhke1,krc161260/1,d16m808972,telecom,bss,ru
du0128,shakhke1,krc161260/1,d16m808978,telecom,bss,ru
du0128,shakhke1,bml161184/1,bw97498133,telecom,bss,psu
du0128,shakhke1,bml161184/1,br83467971,telecom,bss,psu
du0128,shakhke1,bml161184/1,br83507974,telecom,bss,psu
du0128,shakhke1,bml161184/1,br83507991,telecom,bss,psu
du0128,shakhke1,bml161184/1,br83508003,telecom,bss,psu
du0128,shakhke1,krc161622/1,tu8u003mmw,telecom,bss,ru
du0128,shakhke1,302/bfm901292,d16n268344,telecom,bss,bts
du0128,shakhke1,bmg980336/7,dx10262171,telecom,bss,pdu
du0128,shakhke1,kdu137569/1,tu8xq52286,telecom,bss,du
du0128,shakhke1,bmg980336/2,x052628385,telecom,bss,pdu
du0128,shakhke1,bmg980336/2,x052628393,telecom,bss,pdu
du0128,shakhke1,bmg980336/2,x052628398,telecom,bss,pdu
du0128,shakhke1,kdu137848/11,e23b190999,telecom,bss,baseband
du0129,tanahy3,bml161184/1,bw97455451,telecom,bss,psu
du0129,tanahy3,kdu137848/11,e23b173621,telecom,bss,baseband
du0129,tanahy3,bmg980336/2,x052640097,telecom,bss,pdu
du0129,tanahy3,krc161260/1,d16n229822,telecom,bss,ru
du0129,tanahy3,86010148v01,csi0799255-xx,telecom,bss,ret
du0129,tanahy3,86010148v01,csi0799407-xx,telecom,bss,ret
du0129,tanahy3,tta-glg120h,as192100152,telecom,bss,tma
du0129,tanahy3,86010148v01,csi0704399-xx,telecom,bss,ret
du0129,tanahy3,tta-glg120h,as192100057,telecom,bss,tma
du0129,tanahy3,tta-glg120h,as192101193,telecom,bss,tma
du0129,tanahy3,krc161260/1,d16u033029,telecom,bss,ru
du0129,tanahy3,krc161260/1,d16n229819,telecom,bss,ru
du0129,tanahy3,acu-a20-s,000006162611007ce,telecom,bss,ret
du0129,tanahy3,acu-a20-s,00000617021110ac5,telecom,bss,ret
du0129,tanahy3,acu-a20-s,00000617021110acc,telecom,bss,ret
du0129,tanahy3,krc161280/1,cr9d670155,telecom,bss,ru
du0129,tanahy3,krc161280/1,d16q487082,telecom,bss,ru
du0129,tanahy3,bml161184/1,bw99695951,telecom,bss,psu
du0129,tanahy3,bml161184/1,br86490343,telecom,bss,psu
du0129,tanahy3,bml161184/1,bw99695771,telecom,bss,psu
du0129,tanahy3,krc161622/1,tu8u004fgu,telecom,bss,ru
du0129,tanahy3,krc161622/1,tu8u004fpj,telecom,bss,ru
du0129,tanahy3,krc161622/1,tu8u004fyc,telecom,bss,ru
du0129,tanahy3,302/bfm901292,d16n894351,telecom,bss,bts
du0129,tanahy3,kdu137569/1,tu8xq82378,telecom,bss,du
du0129,tanahy3,bmg980336/2,x052642669,telecom,bss,pdu
du0129,tanahy3,bmg980336/2,x052642675,telecom,bss,pdu
du0129,tanahy3,kdu137569/1,tu8xk69620,telecom,bss,du
du0130,taxa_zozan,86010148v01,i0m1150710-xx,telecom,bss,ret
du0130,taxa_zozan,kdu137925/31,d16v599655,telecom,bss,baseband
du0130,taxa_zozan,kdu137569/1,tu8xc01556,telecom,bss,du
du0130,taxa_zozan,86010148v01,i0m0881784-xx,telecom,bss,ret
du0130,taxa_zozan,86010148v01,csg4288916-xx,telecom,bss,ret
du0130,taxa_zozan,86010148v01,csg4287929-xx,telecom,bss,ret
du0130,taxa_zozan,86010148v01,csg4287934-xx,telecom,bss,ret
du0130,taxa_zozan,krc161280/1,d168142069,telecom,bss,ru
du0130,taxa_zozan,krc161280/1,d168142130,telecom,bss,ru
du0130,taxa_zozan,krc161466/2,d822828347,telecom,bss,ru
du0130,taxa_zozan,krc161466/2,d16v513910,telecom,bss,ru
du0130,taxa_zozan,bml161184/1,br86465075,telecom,bss,psu
du0130,taxa_zozan,krc161466/2,d16v513830,telecom,bss,ru
du0130,taxa_zozan,bml161174/1,br88089359,telecom,bss,psu
du0130,taxa_zozan,bml161174/1,br88089361,telecom,bss,psu
du0130,taxa_zozan,bml161174/1,bw93261830,telecom,bss,psu
du0130,taxa_zozan,104/bfm901292,d167191801,telecom,bss,bts
du0130,taxa_zozan,krc161670/1,e552078859,telecom,bss,ru
du0130,taxa_zozan,krc161670/1,e552078860,telecom,bss,ru
du0130,taxa_zozan,krc161670/1,e552078864,telecom,bss,ru
du0130,taxa_zozan,bmg980336/2,x052002479,telecom,bss,pdu
du0130,taxa_zozan,bmg980336/2,x052002487,telecom,bss,pdu
du0130,taxa_zozan,bmg980336/7,c942115999,telecom,bss,pdu
du0130,taxa_zozan,86010148v01,i0m1150835-xx,telecom,bss,ret
du0131,xrdem1,kdu137569/1,tu8xal8076,telecom,bss,du
du0132,zawit1,krc161262/2,cd3t681526,telecom,bss,ru
du0132,zawit1,kdu137569/1,tu8xk02434,telecom,bss,du
du0133,zirka1,bmg980336/2,x052632465,telecom,bss,pdu
du0133,zirka1,kdu137848/11,e23b175710,telecom,bss,baseband
du0133,zirka1,tta-glg120h,as192100050,telecom,bss,tma
du0133,zirka1,tta-glg120h,as192100096,telecom,bss,tma
du0133,zirka1,tta-glg120h,as192100114,telecom,bss,tma
du0133,zirka1,acu-a20-s,6.14241e+11,telecom,bss,ret
du0133,zirka1,acu-a20-s,000006151111000ea,telecom,bss,ret
du0133,zirka1,krc161260/1,d16g853606,telecom,bss,ru
du0133,zirka1,krc161260/1,d16g853618,telecom,bss,ru
du0133,zirka1,krc161260/1,d16g853746,telecom,bss,ru
du0133,zirka1,bml161184/1,br83155799,telecom,bss,psu
du0133,zirka1,bml161184/1,br83155888,telecom,bss,psu
du0133,zirka1,bml161184/1,br83478197,telecom,bss,psu
du0133,zirka1,krc161622/1,tu8u005924,telecom,bss,ru
du0133,zirka1,302/bfm901292,d16f695930,telecom,bss,bts
du0133,zirka1,krc161622/1,tu8u005hj4,telecom,bss,ru
du0133,zirka1,krc161622/1,tu8u005hj6,telecom,bss,ru
du0133,zirka1,bmg980336/2,x052350709,telecom,bss,pdu
du0133,zirka1,bmg980336/2,x052350952,telecom,bss,pdu
du0133,zirka1,kdu137569/1,tu8xl09858,telecom,bss,du
du0133,zirka1,acu-a20-s,000006151111004cb,telecom,bss,ret
du0135,asaish1,104/bfm901292,cc46591194,telecom,bss,bts
du0135,asaish1,kdu137569/1,d163652188,telecom,bss,du
du0135,asaish1,86010148v01,i0m0882298-xx,telecom,bss,ret
du0135,asaish1,86010148v01,i0m0882581-xx,telecom,bss,ret
du0135,asaish1,krc161670/1,cd3w722277,telecom,bss,ru
du0135,asaish1,bmg980336/2,c941245150,telecom,bss,pdu
du0135,asaish1,krc161466/2,d16v516377,telecom,bss,ru
du0135,asaish1,86010148v01,i0m0882282-xx,telecom,bss,ret
du0135,asaish1,86010148v01,csg4288232-xx,telecom,bss,ret
du0135,asaish1,86010148v01,csg4288239-xx,telecom,bss,ret
du0135,asaish1,86010148v01,csg4288246-xx,telecom,bss,ret
du0135,asaish1,krc161466/2,d16v516376,telecom,bss,ru
du0135,asaish1,krc161466/2,d16v516381,telecom,bss,ru
du0135,asaish1,bml161174/1,bw93103263,telecom,bss,psu
du0135,asaish1,bml161184/1,bw97331116,telecom,bss,psu
du0135,asaish1,bml161174/1,br83492744,telecom,bss,psu
du0135,asaish1,krc161670/1,cd3w722271,telecom,bss,ru
du0135,asaish1,krc161670/1,cd3w722289,telecom,bss,ru
du0135,asaish1,bmg980336/7,c942115836,telecom,bss,pdu
du0135,asaish1,bmg980336/2,c941245172,telecom,bss,pdu
du0135,asaish1,kdu137925/31,d16v599620,telecom,bss,baseband
du0135,asaish1,kdu137597/1,cb4j590856,telecom,bss,du
du0135,asaish1,bml161184/1,br83413794,telecom,bss,psu
du0136,avrocity,86010148v01,i0m0882104-xx,telecom,bss,ret
du0136,avrocity,kdu137848/11,td3b782549,telecom,bss,baseband
du0136,avrocity,kdu137569/1,tu8xk69632,telecom,bss,du
du0136,avrocity,86010148v01,i0m0881876-xx,telecom,bss,ret
du0136,avrocity,86010148v01,i0m0881921-xx,telecom,bss,ret
du0136,avrocity,krc161260/1,c827106566,telecom,bss,ru
du0136,avrocity,tta-glg120h,as192400850,telecom,bss,tma
du0136,avrocity,tta-glg120h,as192500064,telecom,bss,tma
du0136,avrocity,86010148v01,csi0704640-xx,telecom,bss,ret
du0136,avrocity,86010148v01,csi0704662-xx,telecom,bss,ret
du0136,avrocity,tta-glg120h,as192101174,telecom,bss,tma
du0136,avrocity,krc161280/1,d16g622424,telecom,bss,ru
du0136,avrocity,krc161280/1,d16j446805,telecom,bss,ru
du0136,avrocity,krc161260/1,d16q794799,telecom,bss,ru
du0136,avrocity,krc161260/1,d16q794822,telecom,bss,ru
du0136,avrocity,bml161184/1,bw97385095,telecom,bss,psu
du0136,avrocity,bml161184/1,br83610304,telecom,bss,psu
du0136,avrocity,krc161622/1,tu8u005kj8,telecom,bss,ru
du0136,avrocity,104/bfm901292,cc46645010,telecom,bss,bts
du0136,avrocity,bmg980336/7,dx10305783,telecom,bss,pdu
du0136,avrocity,krc161622/1,tu8u005kf8,telecom,bss,ru
du0136,avrocity,krc161622/1,tu8u005kh8,telecom,bss,ru
du0136,avrocity,kdu137569/1,tu8xk69658,telecom,bss,du
du0136,avrocity,bmg980336/2,c941246218,telecom,bss,pdu
du0136,avrocity,bmg980336/2,c941245080,telecom,bss,pdu
du0136,avrocity,bmg980336/2,c941246195,telecom,bss,pdu
du0136,avrocity,bml161174/1,bw93105972,telecom,bss,psu
du0137,broshk5,86010148v01,i0m1150848-xx,telecom,bss,ret
du0137,broshk5,kdu137848/11,td3b782626,telecom,bss,baseband
du0137,broshk5,bml161184/1,br83520899,telecom,bss,psu
du0137,broshk5,80010485,w0d4017139,telecom,bss,"rf antenna"
du0137,broshk5,86010148v01,i0m1150851-xx,telecom,bss,ret
du0137,broshk5,86010148v01,csi0564034-xx,telecom,bss,ret
du0137,broshk5,86010148v01,csi0564036-xx,telecom,bss,ret
du0137,broshk5,86010148v01,csi0564044-xx,telecom,bss,ret
du0137,broshk5,tta-glg120h,as192101206,telecom,bss,tma
du0137,broshk5,krc161260/1,d16u032854,telecom,bss,ru
du0137,broshk5,tta-glg120h,as192300118,telecom,bss,tma
du0137,broshk5,tta-glg120h,as192300262,telecom,bss,tma
du0137,broshk5,742216v01,,telecom,bss,"rf antenna"
du0137,broshk5,80010485,w0d4017115,telecom,bss,"rf antenna"
du0137,broshk5,80010485,w0d4017137,telecom,bss,"rf antenna"
du0137,broshk5,742216v01,xkg4366660,telecom,bss,"rf antenna"
du0137,broshk5,742216v01,xkg4366666,telecom,bss,"rf antenna"
du0137,broshk5,krc161260/1,d16j293663,telecom,bss,ru
du0137,broshk5,krc161260/1,d16u018013,telecom,bss,ru
du0137,broshk5,bml161184/1,br85384975,telecom,bss,psu
du0137,broshk5,bml161184/1,br83520911,telecom,bss,psu
du0137,broshk5,bml161174/1,br88088078,telecom,bss,psu
du0137,broshk5,krc161622/1,e552734361,telecom,bss,ru
du0137,broshk5,krc161622/1,e552734442,telecom,bss,ru
du0137,broshk5,bfm901292,d164561280,telecom,bss,bts
du0137,broshk5,bmg980336/7,dx10305745,telecom,bss,pdu
du0137,broshk5,krc161622/1,tu8u005d98,telecom,bss,ru
du0137,broshk5,bmg980336/2,x051859421,telecom,bss,pdu
du0137,broshk5,bmg980336/2,x051859436,telecom,bss,pdu
du0137,broshk5,bmg980336/2,x051859448,telecom,bss,pdu
du0137,broshk5,kdu137569/1,d164186415,telecom,bss,du
du0137,broshk5,86010148v01,i0m1150856-xx,telecom,bss,ret
du0138,segrka2,kdu137925/31,d16v599592,telecom,bss,baseband
du0138,segrka2,80010485v01,i0g3522941,telecom,bss,"rf antenna"
du0138,segrka2,86010148v01,i0m0883807-xx,telecom,bss,ret
du0138,segrka2,86010148v01,i0m0883818-xx,telecom,bss,ret
du0138,segrka2,kdu137569/1,tu8xl79906,telecom,bss,du
du0138,segrka2,bmg980336/2,x052477242,telecom,bss,pdu
du0138,segrka2,"cud k6c",,civil,tower,rt
du0138,segrka2,,,civil,"fuel tank",cylinder
du0138,segrka2,86010148v01,csi2873874-xx,telecom,bss,ret
